id;type;sex;familyStatus;age;Year_employment;group;SIR;age0;entrance;year_0;year_1;year_2;year_3;year_4;year_5;year_6;year_7;year_8;year_9;year_10;year_11;year_12;year_13;year_14;year_15;year_16;year_17;year_18;year_19;year_20;year_21;year_22;year_23;year_24;year_25;year_26;year_27;year_28;year_29;year_30;year_31;year_32;year_33;year_34;year_35;year_36;year_37;year_38;year_39;year_40;year_41;year_42;year_43;year_44;year_45;year_46;year_47;year_48;year_49;year_50;year_51;year_52;year_53;year_54;year_55;year_56;year_57;year_58;year_59
id31;active;male;married;84;2017;3;2703,8379219999997;25;0;20149,0;20843,644128649634;21561,57437019388;22303,77331332214;23071,7476561463;23865,430261578662;24685,403368181178;25533,01966817898;26409,19152603427;27313,747086575182;28246,67701446925;29208,768670690264;30202,987237421767;31228,78409846991;32287,07354746195;33378,10801528335;34503,48384518265;35663,08185218611;36856,65241803388;38084,98047559874;39348,45179403397;40646,56051096644;41982,98098760383;43359,55375143688;44773,12846922722;46222,88325524178;47708,781539249365;49230,693069318695;50787,84993140346;52381,513274527715;54017,06453807335;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id32;active;male;married;93;2001;1;1104,8882720000001;34;0;26093,0;26984,234019681786;27903,326427845495;28853,109882290522;29833,060286403506;30844,051070825088;31886,323384419735;32961,40222426134;34069,17373217038;35209,399446201875;36382,82921782749;37589,83157482502;38829,92326358371;40106,61442523099;41421,66332763332;42772,060436986074;44157,020600510135;45576,508882426104;47030,40085221803;48517,96291660971;50040,39985945522;51602,85260474961;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id33;active;male;not married;87;2017;3;7444,633369;28;0;19571,0;20244,878166365426;20941,314686442445;21660,820459922157;22404,582440203245;23173,401204149497;23967,125953170867;24785,74849574796;25629,95972132811;26502,3615026841;27402,47244290701;28331,09481165446;29288,450110678175;30275,93909102052;31293,457170865287;32340,78531646898;33418,61228668137;34527,2765842299;35666,33432760781;36839,0096763412;38046,91764700214;39287,29390142498;40559,41725555464;41863,255619933225;43198,694701767694;44565,06067580034;45963,46016857384;47398,61525776819;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id34;active;female;married;101;2015;4;2322,730207;42;0;22484,0;23236,49359305935;24010,900251484345;24807,463185709737;25625,86347182299;26468,41763248853;27336,286039103114;28227,48254552197;29141,48898904399;30078,282313751537;31037,780401547374;32019,49911649819;33024,23355743405;34055,376484508524;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id35;active;male;not married;82;2017;3;6840,166379;23;0;26449,0;27362,23842480807;28305,85566943504;29281,71037424307;30290,278035063664;31332,93901884428;32411,809975507636;33526,79658907206;34678,716803887146;35869,47091827488;37100,34064630468;38371,084561221345;39681,68954849943;41033,26171395478;42429,96662505579;43871,033571057495;45357,74697617212;46890,46146207869;48471,41961459247;50100,4539994654;51777,21394627035;53502,80214976176;55277,76054879389;57101,3784943359;58978,81782757207;60912,664170891025;62898,4918516561;64935,14626274355;67022,57602931162;69160,59816995343;71348,13389841845;73586,95491068429;75884,6211971444;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id36;active;male;married;100;2008;3;2982,2204070000003;41;0;27083,0;27993,20932739983;28930,084913062423;29894,24287845216;30885,986027367806;31904,917290611542;32953,92080374008;34034,4412616212;35144,0058567124;36281,969461947425;37448,30337206346;38642,90534773099;39865,172626162064;41116,09512765492;42399,896933564174;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id37;active;male;not married;84;2017;3;8588,392896;25;0;26357,0;27265,667194343063;28204,795060558845;29175,668927452065;30180,259713784708;31218,479597222133;32291,09020671752;33399,86100522077;34545,98546090055;35729,23876921247;36949,60871856499;38208,125259486;39508,66716049062;40850,51677420077;42234,87009233484;43662,057320900465;45134,16664387708;46651,042154849834;48212,35732701966;49819,13893470426;51471,891604315526;53169,95361494577;54918,131415468466;56718,83260839852;58567,93622827047;60464,36716255931;62408,07757357663;64398,897078169284;66435,82116442508;68520,49954720963;70659,97171224374;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id38;active;male;married;83;2017;3;3012,32914;24;0;27893,0;28854,9211482536;29849,70508583276;30877,836532043784;31940,72262963092;33040,52108643141;34177,135756960524;35351,40045171978;36565,25233024532;37819,99796877494;39115,391257455376;40451,41882737097;41829,208240128435;43253,00586518017;44722,02604184749;46237,57810908131;47800,02356736775;49411,648503289856;51072,28223477812;52781,567289243045;54540,62775106356;56350,01607140347;58209,007816350946;60122,86495438676;62094,22326275124;64118,57122140949;66194,7318266382;68322,65270704737;70502,14733183116;72732,11598888204;75014,36474081576;77356,60022364545;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id39;active;female;married;89;2017;4;7923,470998000001;30;0;19149,0;19806,92507598784;20487,030330775073;21190,04782185638;21915,83965711542;22664,398346124442;23436,355646832984;24234,090744238354;25057,16344298766;25906,307348487404;26781,72500470904;27684,69727592072;28615,128531202034;29572,818483359097;30558,396942096406;31572,173438540598;32613,74208189157;33686,05108393496;34790,57723601847;35924,792792758104;37088,03829443616;38280,2843980511;39501,42659284386;40750,84872457328;42029,56270638722;43341,88646516129;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id40;active;male;not married;93;2017;3;6894,629406;34;0;27741,0;28688,523203157645;29665,664294441496;30675,434838639536;31717,27763787681;32792,12128753914;33900,22216714015;35043,20159058882;36220,93850857082;37433,179398194385;38680,72147057649;39963,95652923086;41282,37079887617;42639,69611659575;44037,80180017154;45473,48823755148;46945,92068672639;48455,06200541841;50000,77990424176;51582,29445712145;53200,88654049543;54862,02177244315;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id41;active;male;not married;88;2006;3;5073,937607;29;0;22051,0;22809,568245163977;23593,263838717132;24403,379626641512;25240,78760827831;26105,32353172726;26996,978474672676;27916,504963411724;28866,736993587212;29847,150221058804;30858,618488982007;31901,38306011412;32976,96965177393;34085,2643520075;35226,02858624606;36400,01256011062;37607,584975431884;38848,262350362;40125,5564838422;41441,22647415591;42792,261366117855;44177,87563612703;45598,03433190414;47052,61296416561;48540,87759316453;50064,033571765525;51627,22425198418;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id42;active;male;not married;84;2017;3;6797,622066;25;0;26209,0;27112,564840328465;28046,41930956432;29011,84151912551;30010,79132065802;31043,18138496775;32109,769064303964;33212,313885716554;34352,002615803875;35528,61171234547;36742,129032320445;37993,578742871665;39286,81783242777;40621,132683348944;41997,712571612996;43416,885849052625;44880,72897406284;46389,0869156755;47941,63498060698;49539,39417762507;51182,866299560104;52871,393341204;54609,75476222685;56400,344645958074;58239,06516700462;60124,84724982042;62057,64332533557;64037,283967133546;66062,77030384404;68135,74278684286;70263,20137368428;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id43;active;male;not married;86;2017;3;1753,2659649999998;27;0;20062,0;20752,580146949873;21467,143054148186;22205,62625378853;22968,571490635437;23757,23737924805;24572,472830541985;25414,117941608543;26282,164026373302;27177,343686064007;28102,41587899905;29056,870144397984;30041,557188171006;31056,71188502333;32103,819554983173;33182,769302208624;34293,328869006284;35436,2285973736;36611,827426811935;37819,65467689901;39063,12916266581;40343,96340574387;41659,22617373137;43008,152741785256;44390,70908307771;45806,774004499144;47255,632999245354;48738,45950536338;50260,26069139419;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id44;active;male;married;97;2001;1;6012,917053;38;0;19522,0;20183,566795494768;20865,603432388772;21569,107830191137;22294,0054829893;23040,140347318582;23808,003107013927;24597,834917330903;25409,319549330947;26244,75395057597;27105,288687080978;27988,954396052824;28895,23729337392;29824,114517953967;30775,504645610883;31748,927631461564;32745,17185558414;33767,60140859713;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id45;active;male;not married;82;2017;3;7245,0584420000005;23;0;23826,0;24648,67075161545;25498,7075949926;26377,78484542763;27286,33084288354;28225,589060568785;29197,466236018183;30201,87740675379;31239,559399955204;32312,224057575608;33421,02598354778;34565,7476938886;35746,37737466624;36963,91143698009;38222,102340677506;39520,255807932845;40859,528884051455;42240,241022174254;43664,41240641537;45131,892207314544;46642,36453112924;48196,8227161792;49795,7549561633;51438,52107853027;53129,77101439496;54871,833964824735;56660,72315995155;58495,39849733932;60375,81369709172;62301,80392443233;64272,39737849136;66289,19005262823;68358,99219793423;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id46;active;male;not married;96;2003;3;8168,494895999999;37;0;23066,0;23849,400337554034;24657,615241548883;25490,837493273302;26350,286218937603;27235,8703970616;28147,39939435673;29085,47266350299;30050,384816130016;31041,749525501065;32062,372898672726;33113,66054518843;34193,2065577813;35300,38326289805;36435,16273187897;37597,44549141625;38786,64508609558;40003,724654535035;41252,79399818596;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id47;active;female;married;91;2005;4;3175,145866;32;0;25548,0;26424,685911630888;27329,772178787138;28263,249460659208;29225,905580168925;30220,7074591849;31247,106159637828;32306,016511574944;33397,69109398399;34523,727186694916;35684,00553480763;36878,27637361021;38107,3250964989;39371,53769895939;40670,40802182691;42007,612582072616;43384,992987032565;44799,397055154404;46250,002418501215;47736,77248538589;49259,57692745776;50817,64738013207;52412,245732354386;54048,75658082012;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id48;active;male;married;79;2017;3;5324,401982;20;0;27654,0;28608,57331893718;29596,39024552387;30618,618966866183;31675,827154514085;32768,20330725322;33897,89907546906;35065,46491572651;36272,498806383875;37521,451081951716;38812,21255776878;40145,730125073926;41524,20365948604;42949,116934104924;44420,190461848775;45937,40906071989;47502,053211360726;49118,945172574866;50787,192732988166;52508,28280309052;54282,625909785274;56112,81817695531;57998,665774760404;59939,762750454145;61937,38563587222;63992,16180517933;66103,2685772951;68276,68154480864;70515,39394703748;72814,28241507792;75172,0103208692;77588,51819045376;80063,59419586172;82595,98948287735;85187,75505093594;87847,64270408488;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id49;active;female;not married;111;1998;2;5853,309162;52;0;22920,0;23644,954963131026;24386,906001134426;25148,358514258358;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id50;active;male;married;82;2017;3;6301,947172;23;0;21473,0;22214,425713482688;22980,514907549572;23772,776546036577;24591,596667054408;25438,095941307543;26313,992801394208;27219,21067553194;28154,41362357249;29121,144429963948;30120,443672656827;31152,115345877195;32216,148802409476;33313,4420501248;34447,37696471787;35617,3278336163;36824,337435038906;38068,69367368202;39352,217225004504;40674,7721551106;42036,07376718451;43437,01729977823;44878,042733723436;46358,573118411834;47882,79916864362;49452,82005903977;51065,042743794154;52718,52983855315;54413,23963391464;56149,023573799015;57925,00583011605;59742,62477965608;61608,01810905068;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id51;active;male;married;89;2008;3;5590,811868;30;0;27889,0;28847,215700257188;29837,735072065698;30861,62429911497;31918,682552472295;33008,89892292364;34133,19351582459;35295,03142545634;36493,771542194525;37730,4823041394;39005,458700523806;40320,56620858285;41675,665549464386;43070,46502075313;44505,881890340315;45982,36696576629;47499,32909926753;49061,062127519035;50669,716880010405;52321,61189603795;54015,786724817495;55752,19863059414;57530,69540173495;59350,379658448175;61212,725171989834;63124,02066044614;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id52;active;female;not married;99;1999;2;9587,391461;40;0;19113,0;19757,41364462649;20421,42362079736;21104,88699189685;21808,253226840046;22531,743225080667;23275,067319285456;24040,32952522819;24828,583767292897;25638,02609903788;26468,185891570418;27319,042204014284;28190,52045140015;29082,180910147497;29994,74574046043;30931,296466638018;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id53;active;male;married;95;2011;3;1136,862774;36;0;24606,0;25443,547872312185;26307,697876289538;27199,220229576153;28118,32758455864;29066,3647299344;30043,231262105564;31048,71689809271;32083,48287967857;33147,854185840944;34241,404668881056;35367,22967776401;36526,87970645094;37717,70085670544;38939,0007569806;40190,748599845996;41472,83465869666;42784,61202871998;44127,14312487894;45504,961369959135;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id54;active;male;not married;79;2017;3;5799,70895;20;0;27215,0;28154,41971775784;29126,555309609175;30132,556417996064;31172,981702831446;32248,01667053216;33359,77881459791;34508,80985323993;35696,682397329045;36925,80788295784;38196,078858742934;39508,42718427305;40865,01781271833;42267,31096266962;43715,03158382926;45208,16473520981;46747,97057015919;48339,19479538674;49980,95936313998;51674,72757959458;53420,903454646934;55222,041899393895;57077,95216099315;58988,23473109168;60954,14587691699;62976,30301323336;65053,896518806905;67192,80712526098;69395,98055502368;71658,37477132949;73978,67436473766;76356,82080542413;78792,60562813251;81284,79980388035;83835,42177302457;86453,0844070178;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id55;active;male;not married;79;2017;3;9051,582039;20;0;19071,0;19729,301430731575;20410,528616922897;21115,4871742643;21844,568585511613;22597,90284489138;23376,973792878805;24182,161040277006;25014,566599282094;25875,880291599813;26766,026820322862;27685,65918909687;28636,294495915903;29618,95599371935;30633,450940114195;31679,768865154732;32758,792825408993;33873,848390329615;35024,320265090675;36211,2338662667;37434,87230511011;38697,02594390376;39997,56111197135;41336,19785253168;42713,816498941174;44130,84970660935;45586,73013081633;47085,57871342466;48629,45967903203;50214,839803932555;51840,79731067102;53507,29118428234;55214,17534205825;56960,58853793137;58747,945200564085;60582,280827713985;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id56;active;male;married;99;2008;3;7506,016124;40;0;21488,0;22212,489111899435;22959,00961459183;23727,400810018284;24518,168018539156;25331,55958878948;26167,24985909098;27027,604292267217;27913,80777437293;28823,832198824148;29757,14845592346;30713,73300266096;31693,501986066363;32695,961042078656;33721,922067232445;34774,84949903824;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id57;active;male;not married;82;2017;3;4782,288318999999;23;0;21643,0;22390,295520742602;23162,449780845498;23960,98369048897;24786,286344016138;25639,487284390594;26522,318548902105;27434,70295955562;28377,30983351089;29351,694169315404;30358,904783090937;31398,744117301736;32471,20144043908;33577,181869829605;34720,0940552037;35899,30733027325;37115,87272884772;38370,08043494155;39663,76553815362;40996,79102841051;42368,86995497482;43780,90464392959;45233,33855939907;46725,59018310378;48261,88340739319;49844,33402588357;51469,320546916446;53135,89816494229;54844,024840349026;56593,55084095059;58383,593404796804;60215,6022961904;62095,763793330414;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id58;active;male;married;106;1998;1;981,4074354;47;0;21146,0;21839,35256761802;22551,342290101526;23281,555199806906;24029,97287702954;24796,52971643903;25580,838934866533;26383,535748217062;27207,330681434116;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id59;active;male;married;85;2017;3;1965,2249550000001;26;0;24235,0;25069,740763008416;25932,69885592605;26825,6261235127;27748,444505170577;28701,830972328586;29687,358306400252;30706,087317702877;31757,81818944508;32842,54006739329;33961,16841973921;35117,15087731819;36309,84956158191;37540,327525896675;38808,87827280317;40117,357877870025;41465,62776418522;42853,39769946068;44281,58032872402;45750,6241875275;47259,94110738495;48813,803284814356;50414,35070951533;52057,92047467752;53743,55697001425;55471,21767515107;57240,75114557403;59051,26452412253;60904,22415451315;62805,887060835106;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id60;active;male;not married;103;1998;1;5521,0163;44;0;26645,0;27528,949338014663;28437,131679996593;29372,117681179345;30335,195010727457;31324,15963366209;32338,436542589683;33378,00015225856;34442,75933586059;35532,17684565377;36647,13500625337;37791,398778295865;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id61;active;male;not married;80;2017;3;354,4106578;21;0;22993,0;23786,918464223916;24608,494036266355;25458,18295949894;26336,136732303996;27244,084657878902;28182,46914373753;29152,574501263825;30156,37008911029;31193,76815445934;32265,529723385633;33373,42285819489;34518,64008234863;35700,95676924978;36920,36071697308;38177,88106077404;39477,39349887202;40818,18095195316;42201,438465031184;43627,495982734355;45098,440036109605;46614,11484215211;48174,1941325298;49779,70386880225;51431,14827793694;53127,866162820996;54874,66016771321;56673,93598935561;58521,57592429305;60416,5057110215;62358,677549719185;64347,921192102236;66383,2329213945;68466,26114660573;70604,03978124914;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id62;active;male;married;79;2017;3;3898,4542950000005;20;0;23188,0;23988,413904661724;24816,702719794877;25673,84597539933;26560,319666553576;27476,281850314157;28423,53669494383;29402,54576068078;30414,64895937041;31461,900907221247;32544,210052417096;33662,37036740487;34818,22645751654;36013,02247298854;37246,524062679884;38518,71849641907;39830,679462827524;41186,450447011855;42585,28332583097;44028,4248802366;45516,21933883348;47050,843562856724;48632,1350251372;50259,75333252081;51934,76886253725;53657,70767116867;55427,87993672954;57250,29621975203;59127,46636450079;61055,09440373279;63032,05956897067;65058,311991040784;67133,67405126353;69257,09857991466;71430,30534899482;73660,63278449122;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id63;active;male;married;102;2000;1;176,0996685;43;0;27820,0;28747,161972657457;29700,850649539825;30680,684197509876;31689,436084099027;32728,495569357572;33795,48473057844;34889,78319505838;36011,36335899276;37160,12690610787;38335,49420240637;39538,417183659636;40772,95784773731;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id64;active;female;married;101;2003;4;8708,64928;42;0;22129,0;22869,612467568513;23631,792014992752;24415,77801265659;25221,256572138896;26050,507640514974;26904,673268071198;27781,79866793523;28681,373858679708;29603,376148417;30547,724715612963;31513,94306835921;32502,813751665984;33517,675957378095;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id65;active;male;married;87;2017;3;2563,782991;28;0;24938,0;25796,67731402693;26684,099210592292;27600,91669457558;28548,64222031518;29528,29590869553;30539,685607285017;31582,800878185208;32658,52207503349;33770,1645881118;34917,115005938125;36100,39560640943;37320,28863420839;38578,578971532865;39875,133356856495;41209,67269031237;42583,07461066169;43995,77044900747;45447,19459720421;46941,45538340385;48480,61071385925;50061,13817964009;51682,118824741796;53343,51175974118;55045,17134907172;56786,238982837305;58568,12476030323;60396,84570528963;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id66;active;female;married;79;2017;4;3349,949685;20;0;22541,0;23319,080465110397;24124,258064813537;24957,48499790738;25819,223978082806;26709,628652230957;27630,45284805627;28582,1452471755;29566,00837472695;30584,039518271267;31636,149680504306;32723,11068016531;33846,71565373815;35008,17403672738;36207,25801694269;37443,95521941444;38719,3093743141;40037,25114395784;41397,05327960825;42799,927774081996;44246,209251192224;45738,01383260106;47275,18352603147;48857,38743610279;50485,666074282046;52160,53081834625;53881,31109426516;55652,87765609067;57477,67031750097;59351,512978891704;61273,31614387476;63243,03133474427;65260,48588880158;67324,66185483252;69437,23101913456;71605,32704826705;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id67;retired;male;married;115;1984;0;3279,047493;56;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
id68;retired;female;married;115;1985;0;151,2545657;56;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
